y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,-3.658,-3.724,2.137,1.524,-5.187,-2.672,-3.17,-5.534,4.692,0.042
1.0,-0.04,1.465,-1.42,2.359,0.14,2.535,-2.326,-2.635,1.252,-0.664
2.0,-0.557,-0.569,-1.129,1.496,-1.269,-2.104,1.738,2.695,0.566,1.434
1.0,-4.195,-2.54,2.392,4.989,-0.995,1.129,0.192,-0.563,-3.655,-5.98
2.0,1.687,-2.752,-4.267,-2.097,1.661,-1.25,0.531,0.53,-0.791,-3.349
0.0,-3.619,-0.173,-0.829,-2.155,-0.102,-1.675,-1.143,0.686,0.66,-0.741
1.0,-1.78,-1.265,-0.455,0.673,-0.654,1.405,-1.085,-2.057,-2.27,-4.187
2.0,0.238,0.339,0.162,-0.087,-0.629,-4.205,0.848,2.297,0.046,-1.895
1.0,-4.54,2.774,-4.047,1.504,2.676,1.16,0.148,2.676,-0.992,-1.412
1.0,-1.39,-0.525,-1.268,0.016,0.598,2.006,-0.317,4.152,-1.528,0.4
1.0,-3.743,-1.008,-5.423,-0.419,0.488,3.484,-0.164,1.13,0.661,0.742
1.0,-0.646,-2.52,0.229,2.056,1.468,-1.063,-0.47,-1.889,-0.164,-2.61
2.0,3.223,2.739,-7.345,-3.518,-0.456,3.594,2.458,0.924,-3.876,-1.991
2.0,-0.605,2.827,-2.373,-2.553,-1.063,2.089,0.756,0.275,-2.528,-0.398
0.0,-2.649,-4.179,1.734,0.436,-1.184,-0.577,-2.47,-1.368,3.526,-1.855
2.0,3.255,-6.063,-2.128,-1.411,4.513,-0.276,-2.162,2.205,-1.088,-0.595
0.0,4.983,1.411,-0.948,0.677,-3.536,-3.882,4.859,0.021,-1.807,-4.339
1.0,-3.704,1.995,1.423,2.626,-1.727,0.238,-4.113,-2.399,1.528,-4.367
0.0,-1.288,1.428,-2.412,-2.047,-3.324,0.687,2.061,-2.721,0.22,-1.729
0.0,-2.344,-1.949,-0.606,-0.856,0.65,-1.734,-1.42,-1.747,3.654,-1.014
0.0,2.975,3.957,-1.172,1.907,1.599,-2.759,3.185,-1.619,-5.447,-3.45
2.0,1.877,-3.602,-4.972,-1.42,1.682,-1.075,0.236,-0.332,-4.412,-1.162
1.0,-0.168,2.027,-0.452,2.393,1.809,3.029,1.037,1.819,0.489,-3.863
1.0,-1.629,0.115,-2.261,0.057,0.533,0.184,-0.551,4.26,-2.34,-1.252
2.0,2.959,-0.746,-2.446,-0.334,-0.496,2.126,-2.589,1.411,-1.315,-0.763
2.0,1.613,-2.731,-3.862,-1.97,-0.517,-0.711,-0.912,0.338,-2.816,-5.02
2.0,1.61,1.814,-0.999,-3.311,-1.362,3.67,-3.973,3.522,0.856,-3.162
2.0,-0.494,0.458,1.287,-0.442,0.874,3.723,-2.854,1.297,-1.555,-0.649
0.0,4.219,3.931,0.411,2.872,-0.322,-2.336,2.759,0.622,-0.435,-3.795
2.0,-0.632,0.125,-1.78,0.948,-5.282,-1.835,1.934,2.35,-0.493,-0.557
1.0,-3.944,2.068,-2.986,0.417,2.83,4.662,-2.078,1.143,0.38,0.77
0.0,1.822,0.983,-4.416,1.033,-3.367,-0.521,0.761,1.673,-0.938,-2.571
0.0,1.181,-0.668,-4.554,0.058,-1.661,-0.106,2.415,0.313,-1.702,-0.972
0.0,-3.952,-1.935,-2.621,-1.267,-0.102,0.856,-2.298,2.597,-3.22,3.908
2.0,3.682,0.204,-1.182,-0.381,2.995,6.998,-5.597,3.684,-2.365,1.118
1.0,1.914,2.73,1.691,2.307,0.583,0.341,-3.134,0.407,-2.479,-3.056
1.0,-0.627,2.09,-1.277,4.642,0.527,-1.58,0.142,4.062,1.464,-4.349
1.0,-2.633,-4.326,-4.219,0.763,-5.979,3.725,-2.94,-2.134,-1.927,1.431
1.0,-1.263,0.299,-2.419,2.45,0.059,1.736,-1.731,-0.023,1.81,-0.84
1.0,1.146,-2.189,-3.065,4.249,-0.195,-1.165,-4.534,-4.08,-0.825,-0.199
0.0,-2.971,-1.764,-2.41,1.119,-4.824,3.816,3.439,-5.038,1.671,-2.431
1.0,-3.597,1.084,-2.632,-0.793,0.316,4.83,-2.782,2.558,1.555,0.37
2.0,1.344,-0.464,-0.076,5.135,-2.229,-2.278,-2.953,2.152,-1.576,0.681
0.0,1.492,3.712,-0.324,1.78,-2.628,-2.314,0.72,2.596,-1.274,-3.101
2.0,3.082,-1.802,-1.506,-2.767,3.665,3.473,-2.221,3.718,0.347,-3.377
2.0,1.77,-3.707,-2.738,-0.228,1.186,0.141,-2.272,0.349,-2.777,-3.265
0.0,-0.672,-4.132,-2.619,-0.499,-1.522,1.361,-0.183,-2.065,1.852,2.456
2.0,1.759,-1.653,-2.126,-1.518,-0.853,-1.839,4.154,-0.284,3.547,2.55
1.0,-1.106,2.992,-2.874,0.661,2.225,1.192,-0.006,1.874,-2.556,-2.7
1.0,0.097,6.724,2.836,2.445,-1.126,3.936,-0.118,1.132,3.904,-4.411
0.0,-0.283,-0.04,-0.684,-2.141,-1.816,1.393,1.661,-0.283,-0.818,-6.114
1.0,-1.925,-3.516,-1.787,1.685,-4.571,3.467,-1.95,0.127,-4.655,-2.926
2.0,-0.685,-1.689,-1.259,2.811,-2.86,-0.795,1.764,1.181,0.92,6.015
0.0,-1.693,-1.873,0.279,0.547,-2.924,0.461,-0.81,-3.008,3.004,-1.148
1.0,-0.984,0.224,-0.633,0.485,-3.671,1.047,-2.668,-1.266,-0.971,-0.269
2.0,-0.088,0.465,-0.601,2.927,-4.34,-2.566,2.265,3.303,1.044,2.835
1.0,-3.645,-1.898,1.629,2.376,-3.063,0.277,-1.711,-1.757,-3.358,-3.848
0.0,2.524,2.379,-1.561,1.147,1.402,-1.772,2.122,-0.575,-3.369,-2.035
0.0,-1.214,1.58,-3.777,-2.159,-2.01,5.647,5.495,-0.198,-2.18,-5.619
1.0,1.519,-0.778,-1.3,5.015,3.461,-0.399,-4.049,-2.643,-3.853,-2.968
2.0,2.657,-3.609,0.197,1.621,5.165,4.403,-4.078,1.937,-2.022,3.007
2.0,3.811,-3.59,-0.836,-2.628,3.742,3.206,-3.281,4.058,-0.961,-0.42
2.0,2.707,-2.564,-4.506,-1.334,2.343,1.569,-2.592,1.306,-3.646,-0.531
0.0,2.799,2.735,-1.818,3.515,-2.24,-2.714,4.165,0.244,-0.141,-3.382
0.0,3.286,-0.132,-1.599,-2.85,-1.627,-2.054,3.158,-0.169,-2.751,-2.176
1.0,-1.233,-3.999,-3.522,2.313,2.534,-0.766,-2.847,2.103,-4.036,0.405
1.0,-3.021,-3.28,-3.473,0.598,-6.659,2.661,-3.728,-0.103,-1.435,-1.986
2.0,-0.859,-1.36,-1.986,-1.871,-3.823,-1.572,-1.085,2.909,-1.006,0.616
1.0,-3.401,2.857,-1.268,0.406,0.052,2.582,0.175,2.139,0.591,-1.337
2.0,0.832,-3.121,-4.677,-1.201,-2.454,1.231,2.28,-0.928,4.22,4.566
0.0,-0.401,-1.285,-1.832,-1.704,-1.725,-0.724,0.442,2.985,-0.127,1.407
1.0,-3.517,4.308,-0.935,2.336,1.897,-0.898,1.015,4.619,-2.301,-3.307
0.0,-0.848,-0.2,-2.126,-0.558,-0.768,-1.687,-2.513,3.0,-3.292,0.34
1.0,-3.256,3.146,-0.875,-0.907,1.756,3.504,-1.852,1.656,-2.63,-0.749
0.0,-0.308,-4.177,0.504,-0.17,-1.124,1.389,-0.833,-1.974,4.182,-0.239
1.0,-1.723,-0.045,-1.403,2.794,1.121,1.473,0.103,-4.357,1.0,-2.328
1.0,1.25,-1.559,-1.573,2.575,-2.541,-0.752,0.51,5.273,0.388,2.295
2.0,0.343,-1.862,-0.111,5.227,-1.762,-0.524,3.304,5.454,0.865,0.505
2.0,-0.049,-2.25,-2.105,4.892,-2.393,0.596,1.934,0.73,0.913,4.827
1.0,-2.799,1.302,-3.949,-0.701,1.535,2.345,-1.445,1.282,-1.781,-0.88
1.0,0.103,-0.089,-3.229,0.519,-1.745,4.039,-1.09,-1.894,-2.284,-1.268
0.0,-0.67,-0.35,-2.234,-3.033,-2.785,2.388,3.706,-2.998,0.716,-4.962
2.0,0.708,1.53,0.451,2.167,-3.558,-4.563,2.363,2.698,1.595,3.312
1.0,-0.166,1.433,-1.61,-0.91,-3.834,2.814,-2.981,-2.637,-1.267,-2.917
2.0,4.948,0.976,-4.712,-3.134,-1.076,4.366,-1.458,3.097,-1.92,-1.845
1.0,-2.523,4.437,-0.585,2.263,2.417,1.482,-2.857,1.202,-1.545,-2.542
1.0,-2.649,0.395,0.189,1.669,-4.042,2.433,-2.386,-3.269,-1.982,-0.904
0.0,-3.481,-0.672,-1.433,-0.06,-4.358,2.272,-4.116,-3.902,-0.75,-2.165
0.0,-0.247,1.019,-3.859,-2.467,-0.269,2.539,3.669,-0.907,-0.533,-5.422
2.0,-1.902,-1.726,-1.589,1.072,-4.683,-0.628,3.014,-0.51,-1.427,1.946
2.0,4.003,-2.072,-0.168,0.474,0.526,-2.988,-0.651,0.679,4.128,1.266
1.0,1.506,0.286,-3.543,1.239,-0.729,3.375,-0.411,-2.545,-1.047,0.677
1.0,-0.923,-2.463,-2.303,5.543,2.457,-1.206,-4.809,-1.588,-1.291,-0.658
1.0,-0.589,4.267,4.349,2.177,3.33,3.323,-1.269,3.515,-3.11,-2.53
2.0,1.358,-3.724,-2.175,1.533,-1.285,0.62,4.873,-2.28,2.128,0.497
1.0,-1.129,-0.213,0.238,0.113,3.957,4.251,-3.984,1.363,-4.91,0.186
2.0,1.553,-0.573,-2.605,-1.86,1.643,0.68,0.81,0.99,-1.033,-2.32
0.0,-0.709,-0.469,-3.031,-0.401,-3.09,-0.891,3.01,0.902,-1.897,-0.039
1.0,-3.119,0.159,-6.059,2.06,3.055,1.544,-1.196,0.876,-0.204,-1.618
2.0,1.611,-0.541,-0.28,-0.737,0.03,-3.764,3.012,3.062,1.931,1.302
2.0,2.997,-3.438,-3.299,0.028,-0.438,0.543,5.186,0.37,4.685,0.745
1.0,5.406,-4.01,-0.501,2.515,4.734,-1.24,6.369,-1.149,5.943,-1.3
1.0,-1.219,3.18,-1.18,1.877,-1.357,0.249,-0.963,1.003,1.227,-3.803
2.0,1.1,-0.534,-0.625,-2.927,-0.57,-4.066,-0.33,3.491,1.392,-0.1
2.0,-0.433,-1.228,-0.282,-2.023,1.38,4.313,-4.36,-0.041,-4.86,2.271
1.0,0.061,-2.741,-2.547,-0.532,-4.628,1.346,-1.857,-2.396,-1.912,1.294
2.0,4.024,-3.047,-4.981,-1.353,2.139,0.359,-1.231,1.52,-1.55,-2.52
0.0,0.398,-0.607,-2.278,2.865,-2.153,1.143,0.84,2.216,2.096,1.086
0.0,-1.305,-3.947,-1.624,-3.447,-0.547,-3.872,4.609,0.078,-5.187,3.716
1.0,-1.216,-3.271,-4.126,1.102,-2.214,2.383,-2.953,1.186,-0.903,0.622
1.0,0.821,-1.833,-3.047,0.196,-2.182,1.478,-3.476,-2.758,-0.419,-0.485
1.0,-2.024,0.228,-3.532,-2.341,0.071,2.981,-2.293,-0.034,-2.307,2.59
2.0,2.703,-0.842,-1.065,0.134,0.888,-2.948,3.34,1.712,3.497,1.683
1.0,0.35,5.287,3.276,1.55,0.407,1.713,-1.558,3.334,-1.464,-4.044
0.0,3.337,3.672,1.304,2.311,-0.364,-1.158,2.564,-0.561,-1.296,-2.474
0.0,1.765,-2.33,-2.456,-1.561,-0.621,1.024,2.779,-2.115,1.725,-0.972
0.0,-2.602,-1.027,2.411,-0.114,-2.086,-2.721,-1.082,-3.065,3.994,-4.012
0.0,2.909,0.674,-3.077,0.059,-0.897,-2.589,2.636,0.342,-4.163,-2.677
0.0,-1.403,-1.769,-0.914,1.362,-2.382,-1.697,2.068,1.351,-0.853,2.421
1.0,2.389,0.854,1.417,1.238,1.032,0.771,-4.765,-1.454,-5.211,-0.912
1.0,-3.313,2.183,1.643,1.62,-2.933,0.751,-3.108,-2.288,-1.59,-3.473
2.0,1.201,-1.105,-1.121,-0.026,-0.808,-2.699,0.458,-0.003,-0.134,0.629
1.0,-1.043,1.049,-1.057,1.457,1.687,0.528,-2.974,-0.862,-3.965,-0.195
2.0,0.552,-3.641,-1.304,1.616,0.409,0.046,2.458,3.031,-1.087,-1.469
0.0,-0.622,-2.408,-1.779,-0.982,-0.73,0.699,2.174,-2.018,1.97,-0.235
1.0,-2.908,2.335,0.295,2.944,1.419,2.816,-0.62,4.015,1.924,-1.966
0.0,4.144,2.461,-0.398,0.573,1.666,-0.394,-3.218,2.213,-2.449,-2.629
1.0,-1.102,-4.151,-0.615,1.882,-2.361,1.882,-0.351,0.056,-4.907,-3.462
1.0,-3.009,-2.218,-0.214,2.024,-2.223,1.312,-2.454,0.2,-2.932,-4.94
1.0,-1.965,-0.485,-0.234,3.907,1.171,1.145,-0.703,-1.618,-0.93,-2.579
1.0,-3.447,0.517,-1.808,1.279,1.714,1.853,-3.844,1.908,-1.127,-0.23
0.0,0.563,3.87,-2.521,1.951,0.708,-1.561,-1.364,2.218,-2.661,-2.647
2.0,-0.095,1.493,-1.715,-1.086,-0.67,0.971,0.103,-0.081,-2.384,0.538
2.0,-3.879,-0.9,-1.487,-0.001,-5.204,3.347,-3.164,-5.397,-1.447,-2.453
0.0,2.528,1.572,-2.315,3.081,1.366,-0.459,2.335,-0.905,-4.163,-1.383
1.0,-2.778,1.063,-4.522,3.572,1.043,-2.922,-0.307,2.202,-0.844,-1.849
2.0,0.167,0.845,-3.49,2.463,-1.869,0.6,1.636,1.19,0.199,-0.785
0.0,-1.273,1.138,-0.761,-0.587,-1.452,-1.916,-0.859,4.217,-1.174,0.362
1.0,-3.107,-2.143,-3.701,-0.179,-2.173,1.849,-3.974,-0.787,0.276,-0.753
0.0,2.439,2.877,-2.475,1.301,-3.343,-0.969,1.098,1.984,-1.875,-4.324
1.0,-2.449,-0.165,3.504,4.567,1.235,-1.232,2.371,-3.979,-1.906,-3.306
1.0,-4.195,-0.311,-3.115,0.442,-3.322,3.391,-4.318,-2.227,0.14,-1.028
0.0,1.915,1.797,-1.471,1.988,1.651,-0.718,2.098,-1.919,-3.988,-0.912
1.0,0.458,4.014,1.744,3.006,0.955,2.933,-2.345,0.34,0.898,-2.267
0.0,-2.172,2.231,-3.28,-3.029,-4.425,1.841,3.846,-3.294,-0.026,-1.557
1.0,-2.002,1.695,-1.084,1.863,-2.74,5.642,-3.223,-0.558,-3.213,-4.769
2.0,0.643,0.911,1.42,4.163,-0.551,-4.395,0.763,4.638,1.959,4.01
2.0,0.342,-1.781,-1.709,1.884,-2.967,-0.625,1.75,1.407,-0.946,-1.663
0.0,-1.602,1.144,-1.424,-4.299,-2.203,1.408,2.318,-0.049,0.666,0.612
0.0,-1.692,-0.68,-0.723,-0.626,-4.169,3.962,3.365,-2.03,0.254,-3.782
2.0,2.244,0.795,-0.846,-1.769,1.6,3.646,-3.042,3.139,0.422,0.04
0.0,-3.169,0.976,-2.548,-3.168,-0.668,4.052,4.887,-0.421,1.115,-2.645
0.0,2.815,4.742,-1.349,4.206,-2.503,-0.151,-0.143,1.745,-0.82,-3.863
1.0,-0.687,3.058,0.694,2.471,2.987,0.197,1.642,-3.871,-0.789,-0.722
1.0,0.786,-1.872,-1.449,1.729,1.198,2.428,-4.414,-2.449,-1.897,1.612
0.0,0.126,1.441,-5.672,-3.66,0.179,1.305,4.146,-0.424,-1.776,-1.398
2.0,1.959,-0.394,-4.398,-4.271,-0.038,2.267,1.561,1.432,-2.923,-3.733
1.0,-4.157,-1.828,-0.59,1.497,-2.136,1.333,-1.826,-4.188,-0.875,-1.65
0.0,-3.373,-1.717,1.489,-2.649,-4.55,-0.402,-0.373,-3.295,3.604,-0.47
0.0,0.134,-1.004,-2.567,-2.675,-0.889,4.105,3.1,0.346,-0.724,-3.365
1.0,-1.299,-2.769,-2.982,-0.645,-5.573,3.182,-2.957,-1.215,-3.531,-0.098
1.0,-1.91,-2.506,-2.776,-0.169,-2.753,3.064,-2.71,-2.56,-2.129,-2.228
0.0,1.861,2.458,-4.684,4.684,0.794,-1.191,2.484,-0.361,-2.02,-2.367
2.0,-4.116,-1.768,3.421,-0.414,0.662,-1.293,0.865,-1.381,-1.691,-4.406
2.0,2.364,-2.336,-2.17,0.049,-0.465,-1.099,2.334,1.121,2.12,2.381
0.0,-2.073,-4.229,-1.427,0.317,-1.412,-1.067,-0.048,-4.291,3.971,0.13
1.0,-2.657,3.602,-2.261,2.872,0.735,2.537,-1.03,0.473,3.456,-1.373
1.0,-1.036,-0.196,0.126,4.391,3.356,-0.583,2.012,-2.081,-0.453,-2.17
0.0,-1.284,2.159,-4.102,5.266,2.419,3.305,-1.879,1.986,0.651,0.794
2.0,-0.294,0.845,-1.783,1.516,-0.867,-3.296,-2.265,-1.773,0.734,8.321
2.0,6.577,-7.124,-4.116,-2.973,3.276,0.94,-4.732,4.382,-1.695,0.597
0.0,0.475,-1.128,-3.074,-0.567,-2.786,-1.847,-0.512,3.104,-1.393,-0.293
0.0,1.946,4.163,-3.976,3.922,-3.227,-1.813,4.659,0.213,-0.451,-4.62
0.0,2.415,-2.148,1.099,0.401,-0.27,-1.035,3.682,0.816,1.54,1.974
1.0,-1.029,-1.088,0.887,4.729,3.956,-2.48,2.626,-1.041,-0.182,-3.316
2.0,0.172,-1.261,-0.837,0.0,2.246,1.75,-1.02,0.163,-2.863,-0.795
0.0,1.833,3.59,2.895,5.195,-0.944,-1.502,0.423,1.911,0.673,-0.75
2.0,1.177,-0.775,-1.624,0.177,1.027,0.23,-3.453,1.224,1.591,-1.737
2.0,3.656,-3.811,-1.501,2.941,0.156,-0.161,2.736,-2.699,3.638,0.261
1.0,-0.8,1.789,1.135,1.416,-2.791,1.25,-2.326,-0.826,-1.958,-1.846
2.0,2.409,-0.799,-2.009,1.724,-2.204,-1.803,1.498,-0.081,0.948,1.113
1.0,-3.398,-0.203,-4.134,0.321,4.807,1.223,-0.811,4.379,-4.861,-0.803
1.0,-0.32,-0.195,-1.588,2.018,1.862,2.543,-0.702,-0.092,-2.117,-3.517
1.0,-2.621,-1.474,-1.749,1.436,-0.719,0.76,-2.706,-1.604,-0.091,-2.684
2.0,-1.193,1.61,1.164,-1.721,-1.759,1.174,-1.638,0.902,-0.935,0.376
0.0,2.779,3.034,-1.764,-0.547,-2.418,-2.3,2.771,0.22,-4.011,-4.053
2.0,-0.886,-2.07,0.545,2.822,1.386,0.487,-2.947,-1.278,-2.943,-0.851
2.0,2.573,-3.29,-0.796,-3.201,2.199,1.668,0.934,2.176,-3.114,-2.576
0.0,1.43,3.139,-0.579,2.082,-1.145,0.516,-3.397,3.096,-0.547,-2.163
2.0,1.426,-0.515,-1.893,-2.865,0.743,1.592,-0.54,1.964,-0.398,-4.022
2.0,0.151,-4.108,1.058,-0.395,4.359,-1.54,0.819,0.405,-0.86,-0.204
2.0,-0.408,-2.978,0.415,-2.381,0.935,-0.2,-0.537,0.665,-4.032,-3.216
2.0,6.095,-2.167,-0.306,2.449,3.895,-2.637,2.801,3.269,9.565,5.139
1.0,-1.256,2.533,0.603,2.979,2.22,1.642,-1.798,1.196,-2.076,-3.251
1.0,-1.236,2.3,1.433,1.882,-2.019,1.466,-0.988,-2.438,-1.932,-1.304
1.0,-2.627,-1.868,-3.327,1.786,-0.539,2.058,-1.115,-2.375,0.327,-1.413
1.0,0.917,-4.911,-7.843,-2.27,-6.691,2.73,-5.214,1.919,-0.152,5.135
0.0,-0.865,-4.628,-0.775,-0.763,-2.366,1.607,0.949,-2.625,2.64,0.013
2.0,1.392,-2.253,-1.682,2.814,-0.758,-0.659,-1.313,0.725,0.681,2.929
0.0,-2.735,-1.18,-0.262,-0.675,-1.601,1.268,1.414,-2.644,3.052,-3.307
0.0,-1.518,-0.498,1.655,0.131,-1.256,-1.348,-1.318,-4.342,-1.071,-1.307
1.0,-0.678,0.609,-1.045,1.134,0.416,1.8,-1.096,0.011,-2.15,-2.789
0.0,-2.917,0.635,-3.101,-0.335,5.117,2.783,-1.27,3.982,-5.532,-1.292
0.0,-1.999,-1.242,-1.605,-2.017,-2.506,0.311,2.412,-3.228,1.853,-1.82
2.0,3.719,-2.243,-0.529,-0.403,2.578,3.224,-4.907,3.43,0.312,1.032
2.0,4.145,0.377,-5.807,-1.352,2.166,2.501,-1.5,2.252,1.122,-1.016
1.0,0.755,-1.592,-0.684,-1.409,2.152,2.854,-4.075,-0.061,-6.335,0.861
1.0,-1.285,-1.155,-0.326,2.588,-0.642,0.515,-0.904,3.812,2.772,3.255
1.0,0.88,1.417,-5.809,-1.16,-1.259,3.328,-1.867,0.139,0.102,-0.671
0.0,-1.394,2.064,-1.004,0.865,-1.477,1.555,-2.613,-0.706,-1.175,-1.112
2.0,1.592,1.027,1.536,3.42,-1.557,-4.711,1.105,4.051,0.028,0.068
0.0,-1.388,-0.614,-1.464,-3.99,-0.734,1.269,0.752,-0.122,2.899,2.003
1.0,-2.824,-4.541,-4.499,-0.305,-5.507,3.573,-3.523,-2.939,-2.008,-1.084
2.0,0.592,-1.715,-2.846,-1.703,0.695,-1.672,-0.471,0.576,1.171,-5.777
1.0,-1.832,4.602,-0.298,0.773,0.396,0.78,1.708,3.83,-1.279,-3.173
0.0,-0.78,-5.035,-3.034,0.299,-0.891,2.945,2.365,-3.317,2.866,-0.068
2.0,3.617,-3.673,-2.921,0.633,1.12,0.262,2.043,-1.969,3.223,-1.291
0.0,-0.372,1.398,-1.651,3.345,-0.187,-1.036,2.1,0.405,-0.444,0.406
1.0,-1.905,-2.887,-3.653,0.673,-4.355,3.865,-3.682,-1.91,-1.364,1.51
1.0,-4.913,3.334,-1.681,-1.915,1.848,3.092,2.594,7.31,-2.051,-1.64
0.0,-1.293,-1.298,-3.503,-1.625,-3.469,5.068,3.838,-1.902,0.318,0.769
1.0,-1.473,-3.595,-6.51,-0.541,-5.123,3.868,-2.76,-1.693,-1.114,2.001
2.0,3.86,0.357,-4.7,-3.068,-3.123,1.755,-3.87,2.568,-2.289,-1.225
0.0,0.233,0.305,-4.566,-0.85,-2.473,-2.144,1.08,2.485,-0.676,-1.946
2.0,0.356,-5.547,0.389,-1.159,4.635,-0.448,0.143,0.633,-2.971,-0.629
0.0,-3.184,-0.378,-1.947,-1.43,0.12,2.828,2.852,0.177,0.682,-4.009
1.0,0.757,4.213,2.452,2.706,0.768,-0.071,-2.721,0.886,-2.993,-4.147
0.0,0.78,1.375,-1.5,0.239,0.238,-1.799,-1.835,2.51,-4.003,-0.467
0.0,3.213,1.042,-1.368,2.82,-3.382,-0.663,2.067,1.437,0.003,-1.899
2.0,3.85,-4.185,-1.76,-3.257,3.178,2.271,-1.502,3.34,-2.442,-2.107
1.0,-2.783,0.271,-1.566,3.212,0.507,3.906,-1.558,-1.807,-2.183,-5.727
0.0,-0.73,-3.305,0.901,-1.43,1.742,1.017,0.56,-0.319,4.719,-3.49
0.0,2.887,3.798,-0.882,-0.258,-0.489,-3.256,0.299,1.19,-5.105,-4.323
1.0,-4.185,4.144,-3.908,-0.44,3.147,1.766,0.118,4.357,-2.039,-1.63
2.0,3.139,-3.419,-6.22,-2.595,1.268,-1.869,0.636,0.61,-2.187,-5.286
1.0,-3.688,-2.491,0.122,2.786,0.782,-1.65,-0.167,-3.243,0.534,-2.956
1.0,0.421,-3.077,-0.229,1.6,1.099,-1.923,0.357,-1.314,-0.225,-1.166
0.0,0.799,-2.051,-4.516,-0.961,-1.524,0.79,2.842,-2.473,-0.447,1.18
2.0,-1.571,-0.04,-0.647,0.221,-4.511,-2.719,1.184,3.395,-0.336,2.226
1.0,-2.787,2.981,1.753,1.964,0.22,0.041,-0.734,-4.469,-0.207,-3.865
0.0,-2.243,0.41,-2.2,-2.953,-1.609,-0.489,1.656,-2.657,1.975,-0.54
2.0,0.219,1.249,-1.504,5.1,-6.094,-1.34,3.706,6.582,-0.288,1.043
0.0,2.119,0.086,-1.982,3.163,-0.524,0.702,3.317,-1.211,-0.188,0.455
0.0,-0.266,-2.046,-3.948,-0.609,-2.164,1.743,2.356,-2.646,-0.685,-1.254
0.0,0.153,-1.503,-4.199,0.575,-3.897,0.386,0.487,3.167,0.045,0.155
2.0,0.638,-3.992,-2.117,0.592,3.238,-1.87,0.667,-0.832,-1.196,-2.97
2.0,0.672,-1.572,0.98,-1.836,0.73,2.031,-0.965,1.641,-1.63,0.117
1.0,-1.309,-0.085,-0.188,1.264,2.582,2.472,-3.743,1.084,-3.583,0.214
0.0,-1.335,0.506,-0.98,0.781,-0.006,-2.762,-0.569,3.615,-2.492,1.2
0.0,-0.718,-3.365,-2.046,-1.816,-1.317,4.758,4.089,-2.227,2.421,-1.924
0.0,1.217,1.251,-2.473,0.691,2.106,-2.583,3.636,-1.251,-5.155,-0.88
2.0,0.054,1.014,-1.261,-2.006,0.556,2.519,1.351,0.59,-1.836,-2.68
0.0,-1.558,-1.397,-2.205,-1.71,-3.916,5.205,4.205,-1.901,-0.592,-4.218
0.0,-3.49,2.56,-2.619,-3.895,-3.489,3.091,2.859,-0.225,0.585,2.674
2.0,3.34,-4.402,0.451,-1.705,3.32,2.068,-3.546,3.567,-0.327,1.079
2.0,1.529,-1.553,-1.945,-3.338,3.525,1.643,0.769,2.177,-1.027,-2.006
1.0,-1.765,0.563,-1.492,-3.351,1.73,3.611,2.582,1.426,1.939,-4.312
2.0,-0.002,-2.373,1.93,-1.1,3.504,2.877,-1.367,1.698,-1.82,-2.411
1.0,-4.124,-1.945,0.45,2.635,-0.845,2.398,-1.994,-1.328,-3.519,-3.449
2.0,1.554,-1.184,-1.707,1.71,-0.65,-1.797,3.819,-0.873,2.608,1.565
2.0,3.33,-0.651,-6.304,-2.605,-0.371,-1.22,-0.481,1.434,1.217,-5.21
2.0,2.416,-4.194,-2.957,-2.329,2.197,-0.755,-0.596,1.434,-1.626,-2.76
1.0,-6.289,-0.806,1.164,3.11,-1.889,0.422,-1.619,-5.061,0.762,-4.816
0.0,-3.545,0.776,-3.087,-0.592,-2.562,4.813,3.973,-0.815,-0.578,-2.75
0.0,-1.672,-2.528,0.524,-3.406,-0.631,2.091,1.774,-1.137,4.552,-0.672
1.0,-2.044,-1.269,-0.622,1.593,0.137,1.013,-1.072,-3.42,-0.97,-2.02
1.0,-1.853,5.295,-1.804,2.441,-0.073,1.676,0.366,0.188,2.591,-3.273
0.0,-1.119,1.781,-1.148,-0.559,-1.313,-0.901,-0.777,2.807,-1.517,-0.535
1.0,-2.885,1.508,-2.452,0.02,1.81,1.453,-1.688,1.793,-2.993,-0.58
1.0,-3.007,7.349,2.264,-0.155,2.731,3.653,1.756,5.481,-2.354,-3.665
1.0,-2.137,-1.793,-0.912,1.334,-2.111,2.488,-2.512,-0.763,-3.407,-3.103
2.0,3.448,0.446,-1.019,-0.75,1.714,5.552,-2.819,2.884,-1.851,1.405
1.0,0.667,-0.708,-0.761,0.347,-4.382,2.713,-3.566,-1.558,-2.387,2.812
2.0,0.103,-2.198,-2.869,-1.23,-2.358,-0.506,1.972,0.521,1.62,2.886
0.0,2.296,3.173,-0.104,5.064,2.853,-0.454,-1.252,1.991,-0.902,-0.934
1.0,-1.114,-0.064,-2.658,0.802,0.717,1.488,-2.344,1.739,-1.419,-1.362
0.0,0.861,0.718,-3.709,1.055,-3.216,-2.096,2.209,0.858,-3.385,-1.976
1.0,-1.314,1.883,-0.523,3.299,1.779,-1.766,-0.772,3.601,-3.023,-4.541
2.0,0.104,-2.57,4.684,0.443,2.159,3.222,-7.826,3.41,1.633,-0.072
1.0,-1.003,0.369,-2.427,0.955,-1.638,2.967,-1.148,-1.755,-1.736,-1.47
2.0,-0.459,1.312,-1.567,-0.118,-1.472,0.321,-1.038,-0.68,-2.958,1.612
